Aar;Mnd;Dag;Time;Ukedag;PrisOre
2020;2;8;15;6;15.11
2020;2;8;16;6;15.46
2020;2;8;17;6;15.72
2020;2;8;18;6;15.56
2020;2;8;19;6;15.19
2020;2;8;20;6;14.61
2020;2;8;21;6;14.36
2020;2;8;22;6;13.95
2020;2;8;23;6;13.06
2020;2;9;0;7;13.76
2020;2;9;1;7;13.33
2020;2;9;2;7;12.88
2020;2;9;3;7;9.86
2020;2;9;4;7;8.10
2020;2;9;5;7;5.94
2020;2;9;6;7;5.02
2020;2;9;7;7;6.92
2020;2;9;8;7;7.96
2020;2;9;9;7;10.00
2020;2;9;10;7;10.81
2020;2;9;11;7;10.84
2020;2;9;12;7;10.82
2020;2;9;13;7;10.72
2020;2;9;14;7;9.07
2020;2;9;15;7;8.97
2020;2;9;16;7;10.67
2020;2;9;17;7;12.64
2020;2;9;18;7;12.86
2020;2;9;19;7;9.24
2020;2;9;20;7;8.49
2020;2;9;21;7;8.44
2020;2;9;22;7;8.34
2020;2;9;23;7;8.17
2020;2;10;0;1;8.97
2020;2;10;1;1;9.14
2020;2;10;2;1;9.03
2020;2;10;3;1;8.85
2020;2;10;4;1;8.83
2020;2;10;5;1;8.93
2020;2;10;6;1;9.65
2020;2;10;7;1;14.08
2020;2;10;8;1;15.14
2020;2;10;9;1;14.18
2020;2;10;10;1;13.47
2020;2;10;11;1;13.51
2020;2;10;12;1;12.91
2020;2;10;13;1;12.88
2020;2;10;14;1;12.87
2020;2;10;15;1;13.15
2020;2;10;16;1;13.72
2020;2;10;17;1;15.03
2020;2;10;18;1;14.97
2020;2;10;19;1;14.37
2020;2;10;20;1;14.09
2020;2;10;21;1;13.40
2020;2;10;22;1;12.55
2020;2;10;23;1;8.78
2020;2;11;0;2;11.78
2020;2;11;1;2;9.42
2020;2;11;2;2;9.58
2020;2;11;3;2;10.40
2020;2;11;4;2;11.41
2020;2;11;5;2;12.41
2020;2;11;6;2;13.63
2020;2;11;7;2;14.99
2020;2;11;8;2;15.16
2020;2;11;9;2;14.31
2020;2;11;10;2;14.09
2020;2;11;11;2;13.97
2020;2;11;12;2;13.81
2020;2;11;13;2;13.72
2020;2;11;14;2;13.97
2020;2;11;15;2;13.90
2020;2;11;16;2;14.69
2020;2;11;17;2;15.17
2020;2;11;18;2;15.11
2020;2;11;19;2;14.75
2020;2;11;20;2;13.90
2020;2;11;21;2;13.13
2020;2;11;22;2;12.81
2020;2;11;23;2;12.35
2020;2;12;0;3;12.16
2020;2;12;1;3;12.03
2020;2;12;2;3;11.96
2020;2;12;3;3;12.05
2020;2;12;4;3;12.41
2020;2;12;5;3;13.57
2020;2;12;6;3;14.51
2020;2;12;7;3;15.46
2020;2;12;8;3;15.25
2020;2;12;9;3;15.18
2020;2;12;10;3;15.39
2020;2;12;11;3;14.97
2020;2;12;12;3;14.71
2020;2;12;13;3;14.70
2020;2;12;14;3;14.55
2020;2;12;15;3;14.57
2020;2;12;16;3;14.73
2020;2;12;17;3;15.06
2020;2;12;18;3;14.99
2020;2;12;19;3;14.83
2020;2;12;20;3;14.62
2020;2;12;21;3;14.42
2020;2;12;22;3;13.96
2020;2;12;23;3;13.66
2020;2;13;0;4;13.75
2020;2;13;1;4;13.78
2020;2;13;2;4;13.76
2020;2;13;3;4;13.82
2020;2;13;4;4;13.93
2020;2;13;5;4;14.17
2020;2;13;6;4;14.96
2020;2;13;7;4;17.53
2020;2;13;8;4;18.23
2020;2;13;9;4;18.18
2020;2;13;10;4;18.30
2020;2;13;11;4;18.20
2020;2;13;12;4;18.10
2020;2;13;13;4;18.16
2020;2;13;14;4;17.96
2020;2;13;15;4;18.00
2020;2;13;16;4;17.05
2020;2;13;17;4;16.61
2020;2;13;18;4;16.23
2020;2;13;19;4;16.02
2020;2;13;20;4;15.60
2020;2;13;21;4;15.39
2020;2;13;22;4;15.27
2020;2;13;23;4;14.96
2020;2;14;0;5;17.15
2020;2;14;1;5;17.17
2020;2;14;2;5;17.57
2020;2;14;3;5;18.02
2020;2;14;4;5;18.32
2020;2;14;5;5;18.39
2020;2;14;6;5;16.69
2020;2;14;7;5;17.83
2020;2;14;8;5;18.35
2020;2;14;9;5;18.60
2020;2;14;10;5;18.84
2020;2;14;11;5;19.12
2020;2;14;12;5;18.95
2020;2;14;13;5;18.46
2020;2;14;14;5;18.19
2020;2;14;15;5;18.03
2020;2;14;16;5;17.07
2020;2;14;17;5;16.98
2020;2;14;18;5;16.75
2020;2;14;19;5;16.17
2020;2;14;20;5;14.62
2020;2;14;21;5;14.00
2020;2;14;22;5;13.58
2020;2;14;23;5;13.54
2020;2;15;0;6;12.59
2020;2;15;1;6;12.32
2020;2;15;2;6;12.09
2020;2;15;3;6;11.94
2020;2;15;4;6;12.02
2020;2;15;5;6;12.30
2020;2;15;6;6;12.31
2020;2;15;7;6;12.63
2020;2;15;8;6;12.92
2020;2;15;9;6;13.26
2020;2;15;10;6;13.45
2020;2;15;11;6;13.46
2020;2;15;12;6;13.39
2020;2;15;13;6;13.31
2020;2;15;14;6;13.28
2020;2;15;15;6;13.32
2020;2;15;16;6;13.47
2020;2;15;17;6;13.74
2020;2;15;18;6;13.46
2020;2;15;19;6;12.96
2020;2;15;20;6;11.94
2020;2;15;21;6;10.77
2020;2;15;22;6;10.69
2020;2;15;23;6;10.47
2020;2;16;0;7;10.28
2020;2;16;1;7;10.04
2020;2;16;2;7;9.38
2020;2;16;3;7;9.28
2020;2;16;4;7;9.26
2020;2;16;5;7;9.28
2020;2;16;6;7;9.20
2020;2;16;7;7;9.33
2020;2;16;8;7;9.40
2020;2;16;9;7;9.64
2020;2;16;10;7;10.11
2020;2;16;11;7;10.25
2020;2;16;12;7;10.34
2020;2;16;13;7;10.29
2020;2;16;14;7;10.11
2020;2;16;15;7;10.14
2020;2;16;16;7;10.69
2020;2;16;17;7;11.25
2020;2;16;18;7;11.28
2020;2;16;19;7;11.00
2020;2;16;20;7;10.55
2020;2;16;21;7;10.14
2020;2;16;22;7;10.06
2020;2;16;23;7;10.08
2020;2;17;0;1;10.44
2020;2;17;1;1;10.28
2020;2;17;2;1;10.21
2020;2;17;3;1;10.14
2020;2;17;4;1;10.17
2020;2;17;5;1;10.76
2020;2;17;6;1;12.67
2020;2;17;7;1;13.16
2020;2;17;8;1;13.35
2020;2;17;9;1;13.36
2020;2;17;10;1;13.34
2020;2;17;11;1;13.16
2020;2;17;12;1;13.04
2020;2;17;13;1;13.00
2020;2;17;14;1;13.02
2020;2;17;15;1;12.99
2020;2;17;16;1;13.12
2020;2;17;17;1;13.28
2020;2;17;18;1;13.24
2020;2;17;19;1;13.11
2020;2;17;20;1;12.78
2020;2;17;21;1;12.61
2020;2;17;22;1;12.30
2020;2;17;23;1;11.09
2020;2;18;0;2;10.47
2020;2;18;1;2;10.39
2020;2;18;2;2;9.67
2020;2;18;3;2;9.22
2020;2;18;4;2;9.61
2020;2;18;5;2;10.93
2020;2;18;6;2;11.68
2020;2;18;7;2;12.26
2020;2;18;8;2;12.19
2020;2;18;9;2;12.24
2020;2;18;10;2;12.08
2020;2;18;11;2;11.72
2020;2;18;12;2;11.24
2020;2;18;13;2;11.25
2020;2;18;14;2;11.90
2020;2;18;15;2;12.01
2020;2;18;16;2;12.29
2020;2;18;17;2;12.49
2020;2;18;18;2;12.53
2020;2;18;19;2;12.48
2020;2;18;20;2;12.57
2020;2;18;21;2;12.38
2020;2;18;22;2;12.09
2020;2;18;23;2;11.76
2020;2;19;0;3;11.01
2020;2;19;1;3;10.97
2020;2;19;2;3;11.10
2020;2;19;3;3;11.72
2020;2;19;4;3;12.09
2020;2;19;5;3;12.87
2020;2;19;6;3;13.35
2020;2;19;7;3;13.92
2020;2;19;8;3;15.01
2020;2;19;9;3;15.48
2020;2;19;10;3;15.94
2020;2;19;11;3;15.98
2020;2;19;12;3;16.06
2020;2;19;13;3;16.43
2020;2;19;14;3;17.16
2020;2;19;15;3;18.26
2020;2;19;16;3;18.00
2020;2;19;17;3;18.17
2020;2;19;18;3;18.20
2020;2;19;19;3;17.90
2020;2;19;20;3;17.80
2020;2;19;21;3;16.53
2020;2;19;22;3;15.62
2020;2;19;23;3;15.03
2020;2;20;0;4;13.67
2020;2;20;1;4;12.82
2020;2;20;2;4;12.55
2020;2;20;3;4;12.24
2020;2;20;4;4;12.14
2020;2;20;5;4;12.25
2020;2;20;6;4;12.17
2020;2;20;7;4;12.29
2020;2;20;8;4;12.21
2020;2;20;9;4;12.12
2020;2;20;10;4;12.09
2020;2;20;11;4;12.00
2020;2;20;12;4;11.77
2020;2;20;13;4;11.49
2020;2;20;14;4;11.30
2020;2;20;15;4;11.09
2020;2;20;16;4;11.02
2020;2;20;17;4;11.43
2020;2;20;18;4;11.38
2020;2;20;19;4;10.87
2020;2;20;20;4;10.50
2020;2;20;21;4;9.99
2020;2;20;22;4;9.46
2020;2;20;23;4;9.06
2020;2;21;0;5;8.90
2020;2;21;1;5;8.17
2020;2;21;2;5;7.92
2020;2;21;3;5;8.53
2020;2;21;4;5;9.10
2020;2;21;5;5;9.43
2020;2;21;6;5;10.25
2020;2;21;7;5;11.82
2020;2;21;8;5;12.10
2020;2;21;9;5;12.27
2020;2;21;10;5;11.79
2020;2;21;11;5;11.29
2020;2;21;12;5;10.44
2020;2;21;13;5;10.10
2020;2;21;14;5;9.82
2020;2;21;15;5;9.65
2020;2;21;16;5;9.69
2020;2;21;17;5;10.13
2020;2;21;18;5;10.21
2020;2;21;19;5;9.71
2020;2;21;20;5;9.39
2020;2;21;21;5;9.14
2020;2;21;22;5;8.71
2020;2;21;23;5;7.61
2020;2;22;0;6;8.41
2020;2;22;1;6;6.75
2020;2;22;2;6;6.45
2020;2;22;3;6;6.29
2020;2;22;4;6;6.30
2020;2;22;5;6;6.57
2020;2;22;6;6;7.23
2020;2;22;7;6;7.48
2020;2;22;8;6;7.99
2020;2;22;9;6;8.65
2020;2;22;10;6;9.18
2020;2;22;11;6;9.22
2020;2;22;12;6;9.21
2020;2;22;13;6;8.97
2020;2;22;14;6;8.57
2020;2;22;15;6;8.57
2020;2;22;16;6;9.17
2020;2;22;17;6;9.66
2020;2;22;18;6;9.74
2020;2;22;19;6;9.52
2020;2;22;20;6;8.52
2020;2;22;21;6;7.48
2020;2;22;22;6;7.30
2020;2;22;23;6;7.31
2020;2;23;0;7;7.48
2020;2;23;1;7;7.51
2020;2;23;2;7;7.48
2020;2;23;3;7;7.46
2020;2;23;4;7;7.41
2020;2;23;5;7;7.47
2020;2;23;6;7;7.48
2020;2;23;7;7;7.51
2020;2;23;8;7;7.84
2020;2;23;9;7;9.37
2020;2;23;10;7;9.89
2020;2;23;11;7;9.69
2020;2;23;12;7;9.56
2020;2;23;13;7;9.63
2020;2;23;14;7;9.49
2020;2;23;15;7;9.36
2020;2;23;16;7;9.40
2020;2;23;17;7;10.75
2020;2;23;18;7;11.41
2020;2;23;19;7;10.79
2020;2;23;20;7;9.47
2020;2;23;21;7;9.18
2020;2;23;22;7;9.38
2020;2;23;23;7;8.79
2020;2;24;0;1;8.19
2020;2;24;1;1;8.01
2020;2;24;2;1;8.02
2020;2;24;3;1;9.34
2020;2;24;4;1;10.06
2020;2;24;5;1;11.19
2020;2;24;6;1;11.76
2020;2;24;7;1;11.54
2020;2;24;8;1;11.69
2020;2;24;9;1;11.80
2020;2;24;10;1;11.85
2020;2;24;11;1;11.86
2020;2;24;12;1;11.84
2020;2;24;13;1;12.01
2020;2;24;14;1;12.27
2020;2;24;15;1;12.43
2020;2;24;16;1;12.70
2020;2;24;17;1;13.01
2020;2;24;18;1;14.77
2020;2;24;19;1;14.79
2020;2;24;20;1;14.54
2020;2;24;21;1;14.85
2020;2;24;22;1;15.47
2020;2;24;23;1;11.68
2020;2;25;0;2;11.77
2020;2;25;1;2;10.92
2020;2;25;2;2;10.77
2020;2;25;3;2;10.71
2020;2;25;4;2;10.73
2020;2;25;5;2;12.39
2020;2;25;6;2;16.00
2020;2;25;7;2;20.92
2020;2;25;8;2;23.25
2020;2;25;9;2;20.76
2020;2;25;10;2;17.48
2020;2;25;11;2;17.41
2020;2;25;12;2;16.42
2020;2;25;13;2;15.91
2020;2;25;14;2;14.90
2020;2;25;15;2;14.53
2020;2;25;16;2;14.44
2020;2;25;17;2;17.67
2020;2;25;18;2;16.61
2020;2;25;19;2;15.61
2020;2;25;20;2;14.55
2020;2;25;21;2;14.81
2020;2;25;22;2;14.22
2020;2;25;23;2;13.24
2020;2;26;0;3;14.21
2020;2;26;1;3;14.02
2020;2;26;2;3;13.90
2020;2;26;3;3;13.98
2020;2;26;4;3;14.32
2020;2;26;5;3;15.30
2020;2;26;6;3;20.33
2020;2;26;7;3;22.83
2020;2;26;8;3;23.84
2020;2;26;9;3;22.90
2020;2;26;10;3;22.68
2020;2;26;11;3;21.34
2020;2;26;12;3;22.58
2020;2;26;13;3;20.18
2020;2;26;14;3;20.03
2020;2;26;15;3;19.15
2020;2;26;16;3;18.05
2020;2;26;17;3;19.78
2020;2;26;18;3;19.95
2020;2;26;19;3;20.09
2020;2;26;20;3;20.08
2020;2;26;21;3;20.45
2020;2;26;22;3;20.34
2020;2;26;23;3;20.16
2020;2;27;0;4;20.08
2020;2;27;1;4;19.92
2020;2;27;2;4;19.24
2020;2;27;3;4;19.22
2020;2;27;4;4;19.91
2020;2;27;5;4;20.03
2020;2;27;6;4;20.45
2020;2;27;7;4;21.44
2020;2;27;8;4;23.30
2020;2;27;9;4;23.17
2020;2;27;10;4;20.93
2020;2;27;11;4;20.92
2020;2;27;12;4;20.80
2020;2;27;13;4;20.74
2020;2;27;14;4;20.75
2020;2;27;15;4;20.81
2020;2;27;16;4;20.90
2020;2;27;17;4;21.05
2020;2;27;18;4;23.19
2020;2;27;19;4;23.22
2020;2;27;20;4;23.36
2020;2;27;21;4;22.43
2020;2;27;22;4;20.89
2020;2;27;23;4;20.77
2020;2;28;0;5;21.06
2020;2;28;1;5;20.81
2020;2;28;2;5;20.42
2020;2;28;3;5;20.41
2020;2;28;4;5;20.63
2020;2;28;5;5;21.06
2020;2;28;6;5;21.20
2020;2;28;7;5;20.63
2020;2;28;8;5;20.90
2020;2;28;9;5;20.74
2020;2;28;10;5;20.85
2020;2;28;11;5;20.97
2020;2;28;12;5;20.89
2020;2;28;13;5;20.81
2020;2;28;14;5;20.62
2020;2;28;15;5;20.52
2020;2;28;16;5;20.34
2020;2;28;17;5;20.35
2020;2;28;18;5;20.37
2020;2;28;19;5;20.24
2020;2;28;20;5;20.52
2020;2;28;21;5;20.28
2020;2;28;22;5;21.45
2020;2;28;23;5;21.35
2020;2;29;0;6;13.97
2020;2;29;1;6;11.80
2020;2;29;2;6;12.09
2020;2;29;3;6;12.23
2020;2;29;4;6;12.28
2020;2;29;5;6;11.24
2020;2;29;6;6;11.21
2020;2;29;7;6;12.42
2020;2;29;8;6;13.96
2020;2;29;9;6;15.05
2020;2;29;10;6;14.94
2020;2;29;11;6;14.39
2020;2;29;12;6;13.98
2020;2;29;13;6;13.02
2020;2;29;14;6;12.83
2020;2;29;15;6;12.75
2020;2;29;16;6;13.07
2020;2;29;17;6;14.95
2020;2;29;18;6;14.96
2020;2;29;19;6;13.73
2020;2;29;20;6;11.02
2020;2;29;21;6;10.92
2020;2;29;22;6;11.19
2020;2;29;23;6;10.46
2020;3;1;0;7;10.69
2020;3;1;1;7;10.61
2020;3;1;2;7;10.54
2020;3;1;3;7;10.51
2020;3;1;4;7;10.51
2020;3;1;5;7;10.52
2020;3;1;6;7;10.64
2020;3;1;7;7;10.72
2020;3;1;8;7;10.80
2020;3;1;9;7;10.86
2020;3;1;10;7;11.00
2020;3;1;11;7;11.04
2020;3;1;12;7;10.86
2020;3;1;13;7;10.82
2020;3;1;14;7;10.81
2020;3;1;15;7;10.83
2020;3;1;16;7;12.45
2020;3;1;17;7;14.98
2020;3;1;18;7;15.28
2020;3;1;19;7;14.07
2020;3;1;20;7;13.53
2020;3;1;21;7;12.88
2020;3;1;22;7;12.78
2020;3;1;23;7;12.35
2020;3;2;0;1;11.05
2020;3;2;1;1;11.56
2020;3;2;2;1;11.78
2020;3;2;3;1;12.08
2020;3;2;4;1;12.87
2020;3;2;5;1;14.91
2020;3;2;6;1;16.52
2020;3;2;7;1;17.58
2020;3;2;8;1;18.34
2020;3;2;9;1;18.43
2020;3;2;10;1;18.51
2020;3;2;11;1;18.49
2020;3;2;12;1;18.64
2020;3;2;13;1;18.65
2020;3;2;14;1;18.71
2020;3;2;15;1;18.59
2020;3;2;16;1;18.31
2020;3;2;17;1;18.11
2020;3;2;18;1;18.03
2020;3;2;19;1;17.69
2020;3;2;20;1;17.69
2020;3;2;21;1;18.00
2020;3;2;22;1;17.12
2020;3;2;23;1;16.25
2020;3;3;0;2;16.55
2020;3;3;1;2;17.12
2020;3;3;2;2;17.45
2020;3;3;3;2;17.65
2020;3;3;4;2;17.87
2020;3;3;5;2;16.31
2020;3;3;6;2;15.42
2020;3;3;7;2;16.48
2020;3;3;8;2;16.64
2020;3;3;9;2;16.44
2020;3;3;10;2;16.41
2020;3;3;11;2;16.29
2020;3;3;12;2;16.11
2020;3;3;13;2;15.49
2020;3;3;14;2;15.02
2020;3;3;15;2;14.96
2020;3;3;16;2;14.94
2020;3;3;17;2;15.17
2020;3;3;18;2;15.32
2020;3;3;19;2;16.69
2020;3;3;20;2;15.39
2020;3;3;21;2;15.10
2020;3;3;22;2;14.67
2020;3;3;23;2;13.20
2020;3;4;0;3;14.26
2020;3;4;1;3;14.11
2020;3;4;2;3;14.13
2020;3;4;3;3;14.19
2020;3;4;4;3;14.39
2020;3;4;5;3;14.59
2020;3;4;6;3;14.71
2020;3;4;7;3;14.86
2020;3;4;8;3;14.89
2020;3;4;9;3;14.88
2020;3;4;10;3;14.88
2020;3;4;11;3;14.82
2020;3;4;12;3;14.81
2020;3;4;13;3;14.75
2020;3;4;14;3;14.69
2020;3;4;15;3;14.62
2020;3;4;16;3;14.59
2020;3;4;17;3;14.62
2020;3;4;18;3;14.61
2020;3;4;19;3;14.97
2020;3;4;20;3;14.98
2020;3;4;21;3;15.14
2020;3;4;22;3;14.84
2020;3;4;23;3;14.39
2020;3;5;0;4;14.17
2020;3;5;1;4;14.50
2020;3;5;2;4;14.52
2020;3;5;3;4;14.79
2020;3;5;4;4;15.14
2020;3;5;5;4;14.80
2020;3;5;6;4;14.79
2020;3;5;7;4;15.29
2020;3;5;8;4;15.54
2020;3;5;9;4;15.55
2020;3;5;10;4;15.56
2020;3;5;11;4;15.57
2020;3;5;12;4;15.45
2020;3;5;13;4;15.36
2020;3;5;14;4;15.26
2020;3;5;15;4;15.47
2020;3;5;16;4;15.42
2020;3;5;17;4;15.43
2020;3;5;18;4;15.42
2020;3;5;19;4;17.90
2020;3;5;20;4;16.69
2020;3;5;21;4;16.59
2020;3;5;22;4;15.99
2020;3;5;23;4;14.79
2020;3;6;0;5;16.59
2020;3;6;1;5;16.07
2020;3;6;2;5;16.11
2020;3;6;3;5;16.42
2020;3;6;4;5;16.69
2020;3;6;5;5;17.21
2020;3;6;6;5;15.86
2020;3;6;7;5;17.11
2020;3;6;8;5;19.77
2020;3;6;9;5;20.93
2020;3;6;10;5;20.29
2020;3;6;11;5;18.89
2020;3;6;12;5;17.00
2020;3;6;13;5;16.13
2020;3;6;14;5;15.68
2020;3;6;15;5;15.34
2020;3;6;16;5;15.02
2020;3;6;17;5;14.90
2020;3;6;18;5;14.97
2020;3;6;19;5;15.54
2020;3;6;20;5;15.75
2020;3;6;21;5;15.01
2020;3;6;22;5;14.89
2020;3;6;23;5;13.92
2020;3;7;0;6;13.69
2020;3;7;1;6;13.42
2020;3;7;2;6;13.41
2020;3;7;3;6;13.52
2020;3;7;4;6;13.87
2020;3;7;5;6;13.11
2020;3;7;6;6;13.88
2020;3;7;7;6;14.38
2020;3;7;8;6;15.11
2020;3;7;9;6;15.96
2020;3;7;10;6;15.98
2020;3;7;11;6;15.74
2020;3;7;12;6;15.36
2020;3;7;13;6;15.00
2020;3;7;14;6;14.85
2020;3;7;15;6;14.94
2020;3;7;16;6;15.06
2020;3;7;17;6;15.59
2020;3;7;18;6;15.31
2020;3;7;19;6;14.89
2020;3;7;20;6;14.08
2020;3;7;21;6;13.97
2020;3;7;22;6;13.40
2020;3;7;23;6;12.88
2020;3;8;0;7;10.04
2020;3;8;1;7;9.76
2020;3;8;2;7;9.60
2020;3;8;3;7;9.14
2020;3;8;4;7;8.77
2020;3;8;5;7;8.84
2020;3;8;6;7;8.79
2020;3;8;7;7;9.33
2020;3;8;8;7;9.56
2020;3;8;9;7;9.50
2020;3;8;10;7;9.71
2020;3;8;11;7;9.52
2020;3;8;12;7;9.05
2020;3;8;13;7;8.99
2020;3;8;14;7;9.07
2020;3;8;15;7;9.69
2020;3;8;16;7;9.86
2020;3;8;17;7;10.17
2020;3;8;18;7;10.73
2020;3;8;19;7;10.69
2020;3;8;20;7;10.23
2020;3;8;21;7;10.05
2020;3;8;22;7;9.74
2020;3;8;23;7;9.37
2020;3;9;0;1;8.86
2020;3;9;1;1;8.81
2020;3;9;2;1;8.85
2020;3;9;3;1;9.03
2020;3;9;4;1;9.28
2020;3;9;5;1;9.90
2020;3;9;6;1;10.39
2020;3;9;7;1;11.02
2020;3;9;8;1;11.27
2020;3;9;9;1;11.35
2020;3;9;10;1;11.12
2020;3;9;11;1;10.93
2020;3;9;12;1;10.83
2020;3;9;13;1;10.85
2020;3;9;14;1;10.87
2020;3;9;15;1;10.83
2020;3;9;16;1;10.99
2020;3;9;17;1;11.16
2020;3;9;18;1;11.14
2020;3;9;19;1;11.12
2020;3;9;20;1;10.97
2020;3;9;21;1;10.77
2020;3;9;22;1;10.53
2020;3;9;23;1;9.83
2020;3;10;0;2;9.90
2020;3;10;1;2;9.87
2020;3;10;2;2;9.63
2020;3;10;3;2;9.95
2020;3;10;4;2;10.67
2020;3;10;5;2;10.59
2020;3;10;6;2;11.97
2020;3;10;7;2;13.37
2020;3;10;8;2;13.95
2020;3;10;9;2;14.26
2020;3;10;10;2;14.41
2020;3;10;11;2;13.66
2020;3;10;12;2;12.84
2020;3;10;13;2;12.39
2020;3;10;14;2;11.96
2020;3;10;15;2;12.02
2020;3;10;16;2;11.85
2020;3;10;17;2;12.50
2020;3;10;18;2;12.45
2020;3;10;19;2;11.97
2020;3;10;20;2;11.38
2020;3;10;21;2;11.01
2020;3;10;22;2;9.48
2020;3;10;23;2;8.69
2020;3;11;0;3;8.24
2020;3;11;1;3;8.12
2020;3;11;2;3;8.05
2020;3;11;3;3;8.36
2020;3;11;4;3;8.90
2020;3;11;5;3;9.48
2020;3;11;6;3;10.08
2020;3;11;7;3;11.49
2020;3;11;8;3;11.74
2020;3;11;9;3;11.37
2020;3;11;10;3;11.10
2020;3;11;11;3;10.66
2020;3;11;12;3;10.06
2020;3;11;13;3;9.97
2020;3;11;14;3;9.91
2020;3;11;15;3;10.04
2020;3;11;16;3;10.20
2020;3;11;17;3;10.94
2020;3;11;18;3;11.64
2020;3;11;19;3;11.36
2020;3;11;20;3;10.83
2020;3;11;21;3;10.10
2020;3;11;22;3;9.64
2020;3;11;23;3;9.48
2020;3;12;0;4;8.91
2020;3;12;1;4;8.73
2020;3;12;2;4;8.55
2020;3;12;3;4;8.06
2020;3;12;4;4;7.70
2020;3;12;5;4;8.70
2020;3;12;6;4;9.52
2020;3;12;7;4;10.80
2020;3;12;8;4;11.27
2020;3;12;9;4;9.86
2020;3;12;10;4;9.47
2020;3;12;11;4;9.35
2020;3;12;12;4;9.11
2020;3;12;13;4;8.99
2020;3;12;14;4;9.06
2020;3;12;15;4;9.38
2020;3;12;16;4;9.47
2020;3;12;17;4;9.64
2020;3;12;18;4;9.82
2020;3;12;19;4;9.71
2020;3;12;20;4;9.50
2020;3;12;21;4;9.24
2020;3;12;22;4;8.93
2020;3;12;23;4;8.06
2020;3;13;0;5;8.16
2020;3;13;1;5;7.51
2020;3;13;2;5;7.01
2020;3;13;3;5;7.56
2020;3;13;4;5;8.04
2020;3;13;5;5;8.55
2020;3;13;6;5;9.46
2020;3;13;7;5;10.33
2020;3;13;8;5;10.25
2020;3;13;9;5;9.43
2020;3;13;10;5;9.09
2020;3;13;11;5;9.10
2020;3;13;12;5;8.61
2020;3;13;13;5;8.46
2020;3;13;14;5;8.50
2020;3;13;15;5;8.57
2020;3;13;16;5;9.02
2020;3;13;17;5;9.67
2020;3;13;18;5;10.56
2020;3;13;19;5;10.59
2020;3;13;20;5;10.35
2020;3;13;21;5;10.24
2020;3;13;22;5;9.64
2020;3;13;23;5;9.34
2020;3;14;0;6;9.38
2020;3;14;1;6;9.08
2020;3;14;2;6;9.05
2020;3;14;3;6;9.19
2020;3;14;4;6;9.65
2020;3;14;5;6;9.63
2020;3;14;6;6;9.25
2020;3;14;7;6;9.60
2020;3;14;8;6;10.39
2020;3;14;9;6;11.16
2020;3;14;10;6;11.71
2020;3;14;11;6;11.85
2020;3;14;12;6;11.29
2020;3;14;13;6;10.90
2020;3;14;14;6;10.69
2020;3;14;15;6;11.35
2020;3;14;16;6;11.11
2020;3;14;17;6;10.66
2020;3;14;18;6;9.99
2020;3;14;19;6;9.56
2020;3;14;20;6;9.08
2020;3;14;21;6;8.74
2020;3;14;22;6;8.45
2020;3;14;23;6;8.09
2020;3;15;0;7;8.22
2020;3;15;1;7;7.78
2020;3;15;2;7;7.19
2020;3;15;3;7;6.43
2020;3;15;4;7;6.41
2020;3;15;5;7;5.36
2020;3;15;6;7;5.40
2020;3;15;7;7;5.62
2020;3;15;8;7;6.93
2020;3;15;9;7;7.31
2020;3;15;10;7;7.48
2020;3;15;11;7;7.45
2020;3;15;12;7;7.29
2020;3;15;13;7;7.34
2020;3;15;14;7;7.32
2020;3;15;15;7;7.40
2020;3;15;16;7;7.69
2020;3;15;17;7;8.54
2020;3;15;18;7;8.94
2020;3;15;19;7;8.82
2020;3;15;20;7;8.52
2020;3;15;21;7;8.26
2020;3;15;22;7;7.88
2020;3;15;23;7;7.16
2020;3;16;0;1;7.16
2020;3;16;1;1;7.06
2020;3;16;2;1;7.19
2020;3;16;3;1;7.44
2020;3;16;4;1;7.87
2020;3;16;5;1;8.48
2020;3;16;6;1;9.37
2020;3;16;7;1;10.42
2020;3;16;8;1;10.58
2020;3;16;9;1;10.69
2020;3;16;10;1;10.66
2020;3;16;11;1;10.70
2020;3;16;12;1;11.06
2020;3;16;13;1;11.00
2020;3;16;14;1;10.91
2020;3;16;15;1;10.66
2020;3;16;16;1;10.55
2020;3;16;17;1;10.49
2020;3;16;18;1;10.40
2020;3;16;19;1;10.22
2020;3;16;20;1;9.56
2020;3;16;21;1;9.17
2020;3;16;22;1;9.24
2020;3;16;23;1;8.91
2020;3;17;0;2;8.06
2020;3;17;1;2;7.84
2020;3;17;2;2;7.66
2020;3;17;3;2;7.56
2020;3;17;4;2;7.60
2020;3;17;5;2;7.84
2020;3;17;6;2;7.49
2020;3;17;7;2;8.14
2020;3;17;8;2;8.55
2020;3;17;9;2;8.55
2020;3;17;10;2;8.50
2020;3;17;11;2;8.42
2020;3;17;12;2;8.33
2020;3;17;13;2;8.21
2020;3;17;14;2;8.12
2020;3;17;15;2;8.01
2020;3;17;16;2;8.08
2020;3;17;17;2;8.12
2020;3;17;18;2;8.28
2020;3;17;19;2;8.28
2020;3;17;20;2;8.19
2020;3;17;21;2;8.05
2020;3;17;22;2;7.63
2020;3;17;23;2;6.94
2020;3;18;0;3;6.31
2020;3;18;1;3;6.06
2020;3;18;2;3;5.67
2020;3;18;3;3;5.62
2020;3;18;4;3;6.10
2020;3;18;5;3;6.79
2020;3;18;6;3;7.75
2020;3;18;7;3;8.42
2020;3;18;8;3;9.42
2020;3;18;9;3;10.18
