Production;Consumption;F_Aar;F_Mnd;F_Dag;F_Time
17427;14895;2021;11;5;0
17199;14611;2021;11;5;1
17264;14552;2021;11;5;2
17217;14523;2021;11;5;3
17330;14422;2021;11;5;4
18049;14792;2021;11;5;5
19864;16429;2021;11;5;6
21990;17604;2021;11;5;7
21786;17739;2021;11;5;8
21640;17654;2021;11;5;9
21147;17451;2021;11;5;10
20835;17310;2021;11;5;11
20545;17498;2021;11;5;12
19724;17218;2021;11;5;13
19517;17056;2021;11;5;14
19275;17230;2021;11;5;15
19944;17631;2021;11;5;16
20755;17913;2021;11;5;17
19744;17662;2021;11;5;18
18818;17385;2021;11;5;19
17315;16649;2021;11;5;20
16308;16245;2021;11;5;21
15547;15892;2021;11;5;22
14276;15625;2021;11;5;23
13295;14812;2021;11;6;0
12895;14561;2021;11;6;1
12535;14366;2021;11;6;2
12590;14485;2021;11;6;3
12944;14640;2021;11;6;4
13148;14604;2021;11;6;5
13516;14783;2021;11;6;6
13586;15228;2021;11;6;7
14282;15989;2021;11;6;8
15064;16601;2021;11;6;9
15163;16647;2021;11;6;10
14990;16384;2021;11;6;11
14627;16228;2021;11;6;12
14511;16167;2021;11;6;13
14945;16199;2021;11;6;14
15899;16484;2021;11;6;15
16379;16881;2021;11;6;16
16581;16900;2021;11;6;17
16466;17005;2021;11;6;18
15317;16733;2021;11;6;19
14178;16185;2021;11;6;20
13573;15762;2021;11;6;21
12754;15313;2021;11;6;22
11916;15082;2021;11;6;23
10709;14973;2021;11;7;0
10203;14906;2021;11;7;1
10017;14714;2021;11;7;2
9642;14620;2021;11;7;3
9462;14478;2021;11;7;4
9759;14455;2021;11;7;5
9942;14885;2021;11;7;6
10899;15195;2021;11;7;7
12199;15621;2021;11;7;8
13627;16298;2021;11;7;9
13732;16299;2021;11;7;10
13958;16405;2021;11;7;11
13712;16326;2021;11;7;12
13566;16474;2021;11;7;13
14444;16701;2021;11;7;14
15300;16959;2021;11;7;15
16362;17236;2021;11;7;16
17551;17454;2021;11;7;17
17167;17474;2021;11;7;18
16524;17193;2021;11;7;19
16329;17159;2021;11;7;20
16022;16819;2021;11;7;21
15561;16167;2021;11;7;22
15023;15652;2021;11;7;23
14534;15522;2021;11;8;0
14168;15390;2021;11;8;1
14167;15302;2021;11;8;2
14827;15261;2021;11;8;3
16032;15400;2021;11;8;4
18043;16012;2021;11;8;5
21128;17370;2021;11;8;6
23530;18744;2021;11;8;7
24356;19115;2021;11;8;8
24492;19007;2021;11;8;9
24618;18994;2021;11;8;10
24216;18684;2021;11;8;11
23531;18439;2021;11;8;12
23854;18221;2021;11;8;13
24238;18300;2021;11;8;14
24945;18702;2021;11;8;15
25662;18803;2021;11;8;16
25854;18499;2021;11;8;17
25856;18273;2021;11;8;18
25424;18018;2021;11;8;19
24514;17800;2021;11;8;20
23772;17441;2021;11;8;21
22434;16856;2021;11;8;22
20967;16305;2021;11;8;23
20611;16125;2021;11;9;0
20018;15729;2021;11;9;1
19110;15350;2021;11;9;2
18419;15074;2021;11;9;3
18005;15090;2021;11;9;4
18213;15632;2021;11;9;5
19875;16845;2021;11;9;6
21518;18255;2021;11;9;7
20823;18060;2021;11;9;8
19698;17784;2021;11;9;9
18810;17690;2021;11;9;10
18060;17258;2021;11;9;11
17865;17421;2021;11;9;12
17833;17447;2021;11;9;13
18019;17352;2021;11;9;14
18445;17481;2021;11;9;15
18929;17788;2021;11;9;16
19237;17620;2021;11;9;17
18799;17300;2021;11;9;18
18129;17021;2021;11;9;19
17464;16976;2021;11;9;20
16437;16545;2021;11;9;21
15080;15865;2021;11;9;22
13062;15000;2021;11;9;23
12668;14887;2021;11;10;0
11848;14300;2021;11;10;1
11404;14136;2021;11;10;2
11557;14199;2021;11;10;3
12355;14272;2021;11;10;4
13537;14390;2021;11;10;5
16634;15665;2021;11;10;6
19593;16894;2021;11;10;7
19993;17164;2021;11;10;8
19188;17055;2021;11;10;9
18963;17049;2021;11;10;10
18311;16639;2021;11;10;11
18420;16678;2021;11;10;12
18669;16751;2021;11;10;13
18695;16820;2021;11;10;14
18716;16873;2021;11;10;15
19187;17309;2021;11;10;16
20325;17832;2021;11;10;17
20477;17646;2021;11;10;18
20151;17400;2021;11;10;19
19726;17304;2021;11;10;20
19306;16996;2021;11;10;21
18766;16544;2021;11;10;22
17974;15866;2021;11;10;23
17994;15635;2021;11;11;0
17938;15531;2021;11;11;1
17645;15240;2021;11;11;2
17610;15129;2021;11;11;3
17714;15300;2021;11;11;4
18337;15690;2021;11;11;5
19717;16665;2021;11;11;6
20063;17852;2021;11;11;7
20120;18178;2021;11;11;8
19929;17998;2021;11;11;9
20280;17874;2021;11;11;10
19916;17239;2021;11;11;11
19764;16985;2021;11;11;12
20053;17172;2021;11;11;13
19988;17008;2021;11;11;14
20385;17464;2021;11;11;15
20706;17807;2021;11;11;16
21864;17597;2021;11;11;17
21554;17376;2021;11;11;18
21125;17330;2021;11;11;19
20923;17259;2021;11;11;20
20646;17027;2021;11;11;21
20012;16633;2021;11;11;22
19196;15997;2021;11;11;23
18990;15433;2021;11;12;0
18651;15032;2021;11;12;1
18204;14874;2021;11;12;2
18308;14987;2021;11;12;3
18569;15089;2021;11;12;4
19222;15655;2021;11;12;5
20360;16888;2021;11;12;6
21355;18372;2021;11;12;7
21763;18822;2021;11;12;8
21072;18321;2021;11;12;9
20997;18232;2021;11;12;10
21089;18079;2021;11;12;11
21492;17970;2021;11;12;12
21818;18073;2021;11;12;13
21796;18060;2021;11;12;14
22205;18249;2021;11;12;15
22949;18472;2021;11;12;16
23158;18302;2021;11;12;17
22547;18068;2021;11;12;18
21590;17928;2021;11;12;19
20315;17449;2021;11;12;20
19520;16806;2021;11;12;21
18601;16317;2021;11;12;22
17678;15989;2021;11;12;23
17482;15674;2021;11;13;0
17369;15435;2021;11;13;1
17122;15274;2021;11;13;2
17382;15032;2021;11;13;3
17869;15039;2021;11;13;4
18678;15290;2021;11;13;5
19685;15572;2021;11;13;6
20379;15866;2021;11;13;7
21703;16423;2021;11;13;8
22388;16945;2021;11;13;9
22653;17347;2021;11;13;10
22595;17313;2021;11;13;11
22197;17425;2021;11;13;12
21858;17255;2021;11;13;13
21598;17200;2021;11;13;14
21783;17296;2021;11;13;15
22218;17684;2021;11;13;16
22381;17755;2021;11;13;17
22019;17472;2021;11;13;18
21816;17167;2021;11;13;19
21502;16704;2021;11;13;20
21226;16424;2021;11;13;21
21161;16298;2021;11;13;22
20643;15938;2021;11;13;23
20469;15480;2021;11;14;0
20085;15354;2021;11;14;1
19773;15294;2021;11;14;2
19518;15081;2021;11;14;3
19635;15026;2021;11;14;4
19628;15078;2021;11;14;5
20208;15519;2021;11;14;6
20991;15917;2021;11;14;7
21549;16245;2021;11;14;8
22042;16943;2021;11;14;9
22286;17212;2021;11;14;10
22199;16875;2021;11;14;11
22115;16993;2021;11;14;12
22165;17222;2021;11;14;13
22234;17396;2021;11;14;14
22605;17651;2021;11;14;15
23373;17940;2021;11;14;16
23660;17951;2021;11;14;17
23771;17905;2021;11;14;18
22878;17910;2021;11;14;19
21592;17606;2021;11;14;20
20336;16965;2021;11;14;21
19616;16694;2021;11;14;22
19401;16588;2021;11;14;23
18751;16204;2021;11;15;0
18521;15833;2021;11;15;1
18293;15506;2021;11;15;2
18110;15259;2021;11;15;3
18408;15405;2021;11;15;4
19481;16172;2021;11;15;5
21243;17451;2021;11;15;6
22522;18578;2021;11;15;7
22809;18817;2021;11;15;8
22367;18762;2021;11;15;9
23073;19257;2021;11;15;10
23052;19119;2021;11;15;11
22581;18840;2021;11;15;12
22518;18726;2021;11;15;13
22298;18363;2021;11;15;14
22382;18297;2021;11;15;15
22912;18577;2021;11;15;16
23235;18368;2021;11;15;17
22627;18029;2021;11;15;18
21921;17722;2021;11;15;19
21155;17636;2021;11;15;20
20615;17029;2021;11;15;21
20179;16578;2021;11;15;22
19486;15790;2021;11;15;23
19251;15133;2021;11;16;0
19393;14993;2021;11;16;1
19305;14728;2021;11;16;2
19182;14639;2021;11;16;3
19466;14747;2021;11;16;4
19645;15028;2021;11;16;5
20335;16113;2021;11;16;6
21022;17309;2021;11;16;7
21566;17751;2021;11;16;8
21427;17422;2021;11;16;9
21156;17132;2021;11;16;10
21500;17489;2021;11;16;11
22200;17592;2021;11;16;12
22145;17397;2021;11;16;13
22218;17406;2021;11;16;14
22795;17488;2021;11;16;15
23250;17625;2021;11;16;16
23496;17516;2021;11;16;17
23055;17185;2021;11;16;18
22081;17016;2021;11;16;19
21544;16792;2021;11;16;20
21245;16462;2021;11;16;21
20901;15808;2021;11;16;22
19934;15340;2021;11;16;23
19410;14935;2021;11;17;0
18542;14122;2021;11;17;1
17678;14104;2021;11;17;2
16933;14385;2021;11;17;3
16787;14463;2021;11;17;4
17363;14588;2021;11;17;5
18485;15269;2021;11;17;6
19831;16803;2021;11;17;7
20233;16984;2021;11;17;8
20320;17029;2021;11;17;9
20173;17086;2021;11;17;10
19722;17100;2021;11;17;11
19644;17027;2021;11;17;12
19744;16940;2021;11;17;13
19979;17112;2021;11;17;14
20447;17515;2021;11;17;15
21327;18224;2021;11;17;16
21047;17984;2021;11;17;17
20923;17969;2021;11;17;18
19908;17880;2021;11;17;19
19032;17509;2021;11;17;20
18635;17384;2021;11;17;21
17941;16867;2021;11;17;22
17131;16451;2021;11;17;23
15876;15713;2021;11;18;0
15336;15363;2021;11;18;1
15124;15273;2021;11;18;2
15157;15307;2021;11;18;3
15725;15440;2021;11;18;4
16908;15789;2021;11;18;5
18357;17034;2021;11;18;6
20669;18472;2021;11;18;7
21137;18818;2021;11;18;8
20545;18533;2021;11;18;9
20114;18604;2021;11;18;10
19120;18352;2021;11;18;11
18522;18282;2021;11;18;12
18372;18478;2021;11;18;13
17836;18376;2021;11;18;14
18109;18521;2021;11;18;15
18017;18488;2021;11;18;16
18063;18285;2021;11;18;17
18008;18119;2021;11;18;18
17542;17866;2021;11;18;19
17089;17624;2021;11;18;20
16957;17459;2021;11;18;21
16211;17189;2021;11;18;22
14225;16171;2021;11;18;23
13029;15278;2021;11;19;0
13258;15210;2021;11;19;1
12961;15064;2021;11;19;2
12900;14989;2021;11;19;3
12987;14848;2021;11;19;4
13899;15353;2021;11;19;5
15561;16555;2021;11;19;6
17513;17882;2021;11;19;7
17657;18058;2021;11;19;8
17826;18186;2021;11;19;9
17723;18016;2021;11;19;10
17240;17600;2021;11;19;11
16800;17566;2021;11;19;12
16668;17564;2021;11;19;13
16597;17626;2021;11;19;14
16438;17254;2021;11;19;15
16792;17474;2021;11;19;16
16864;17280;2021;11;19;17
16429;17253;2021;11;19;18
15309;17056;2021;11;19;19
14517;16759;2021;11;19;20
14292;16419;2021;11;19;21
13912;15906;2021;11;19;22
13506;15503;2021;11;19;23
13377;15169;2021;11;20;0
12805;14862;2021;11;20;1
12853;14815;2021;11;20;2
12865;14691;2021;11;20;3
12757;14671;2021;11;20;4
13097;14971;2021;11;20;5
13465;15172;2021;11;20;6
14684;15499;2021;11;20;7
15942;15970;2021;11;20;8
16553;16380;2021;11;20;9
16832;16885;2021;11;20;10
16590;17043;2021;11;20;11
16247;16985;2021;11;20;12
16231;16852;2021;11;20;13
16382;16829;2021;11;20;14
16485;16903;2021;11;20;15
16885;17364;2021;11;20;16
17343;17343;2021;11;20;17
17312;17018;2021;11;20;18
17047;16523;2021;11;20;19
16770;16239;2021;11;20;20
16195;16403;2021;11;20;21
14853;15938;2021;11;20;22
13886;15367;2021;11;20;23
14291;15261;2021;11;21;0
14358;15140;2021;11;21;1
14601;15181;2021;11;21;2
14394;14923;2021;11;21;3
14006;14771;2021;11;21;4
13768;15026;2021;11;21;5
14040;15484;2021;11;21;6
14898;16184;2021;11;21;7
17058;16664;2021;11;21;8
17759;16812;2021;11;21;9
18187;16963;2021;11;21;10
19061;17102;2021;11;21;11
19008;17117;2021;11;21;12
18824;17046;2021;11;21;13
19334;17160;2021;11;21;14
20618;17915;2021;11;21;15
21569;18517;2021;11;21;16
22136;18666;2021;11;21;17
21649;18430;2021;11;21;18
21024;18192;2021;11;21;19
20698;18340;2021;11;21;20
20909;18094;2021;11;21;21
20552;17636;2021;11;21;22
19867;17032;2021;11;21;23
20166;16617;2021;11;22;0
20337;16407;2021;11;22;1
20310;16456;2021;11;22;2
20380;16553;2021;11;22;3
20584;16637;2021;11;22;4
21749;16862;2021;11;22;5
23998;18170;2021;11;22;6
25445;19683;2021;11;22;7
25690;19861;2021;11;22;8
25569;19579;2021;11;22;9
25784;19348;2021;11;22;10
25843;19321;2021;11;22;11
25549;18833;2021;11;22;12
24945;18577;2021;11;22;13
25100;18827;2021;11;22;14
25430;19271;2021;11;22;15
25695;19701;2021;11;22;16
25090;19391;2021;11;22;17
24144;18926;2021;11;22;18
23120;18641;2021;11;22;19
21624;18506;2021;11;22;20
20497;18192;2021;11;22;21
19374;17753;2021;11;22;22
18198;17270;2021;11;22;23
17238;16437;2021;11;23;0
16988;16002;2021;11;23;1
16916;15759;2021;11;23;2
17230;15921;2021;11;23;3
17570;15853;2021;11;23;4
19208;16226;2021;11;23;5
22787;17707;2021;11;23;6
24458;19008;2021;11;23;7
24591;19201;2021;11;23;8
24293;19193;2021;11;23;9
23724;18929;2021;11;23;10
23338;18697;2021;11;23;11
23189;18494;2021;11;23;12
22855;18240;2021;11;23;13
22900;18431;2021;11;23;14
23169;18559;2021;11;23;15
23635;18939;2021;11;23;16
23779;18860;2021;11;23;17
22126;18140;2021;11;23;18
21297;18089;2021;11;23;19
19278;17572;2021;11;23;20
18865;17634;2021;11;23;21
18124;17097;2021;11;23;22
17036;16320;2021;11;23;23
16277;15745;2021;11;24;0
15735;15264;2021;11;24;1
15571;15102;2021;11;24;2
15723;15141;2021;11;24;3
16597;15353;2021;11;24;4
18226;15827;2021;11;24;5
21108;17290;2021;11;24;6
23626;18354;2021;11;24;7
24544;18713;2021;11;24;8
24373;18480;2021;11;24;9
24463;18497;2021;11;24;10
24118;18246;2021;11;24;11
23924;18094;2021;11;24;12
23509;18059;2021;11;24;13
23576;18112;2021;11;24;14
23257;18138;2021;11;24;15
23780;18489;2021;11;24;16
23892;18465;2021;11;24;17
23358;18297;2021;11;24;18
22266;18016;2021;11;24;19
21129;17697;2021;11;24;20
20494;17757;2021;11;24;21
19861;17207;2021;11;24;22
19009;16519;2021;11;24;23
18879;15883;2021;11;25;0
18827;15558;2021;11;25;1
19058;15486;2021;11;25;2
19542;15611;2021;11;25;3
20037;15957;2021;11;25;4
20776;16555;2021;11;25;5
22397;17851;2021;11;25;6
24906;19172;2021;11;25;7
25089;19524;2021;11;25;8
24916;19402;2021;11;25;9
24858;19461;2021;11;25;10
24406;18953;2021;11;25;11
24297;19092;2021;11;25;12
23991;19175;2021;11;25;13
23836;19199;2021;11;25;14
24161;19381;2021;11;25;15
24500;20220;2021;11;25;16
24480;20229;2021;11;25;17
24611;20040;2021;11;25;18
24161;19961;2021;11;25;19
23242;19732;2021;11;25;20
22374;19472;2021;11;25;21
21147;18922;2021;11;25;22
21128;18352;2021;11;25;23
20234;17772;2021;11;26;0
20339;17551;2021;11;26;1
20395;17369;2021;11;26;2
20923;17304;2021;11;26;3
21546;17358;2021;11;26;4
22535;17718;2021;11;26;5
25085;19140;2021;11;26;6
26098;20357;2021;11;26;7
26117;20572;2021;11;26;8
25947;20611;2021;11;26;9
25729;20459;2021;11;26;10
25555;20342;2021;11;26;11
25353;20227;2021;11;26;12
25296;20109;2021;11;26;13
25717;20230;2021;11;26;14
25494;20426;2021;11;26;15
25582;20580;2021;11;26;16
25481;20274;2021;11;26;17
25092;20106;2021;11;26;18
24791;19955;2021;11;26;19
24211;19599;2021;11;26;20
23793;19252;2021;11;26;21
22949;18853;2021;11;26;22
21848;18461;2021;11;26;23
22254;18118;2021;11;27;0
22204;17773;2021;11;27;1
22214;17468;2021;11;27;2
21984;17316;2021;11;27;3
22432;17288;2021;11;27;4
22794;17402;2021;11;27;5
23163;17854;2021;11;27;6
24203;18367;2021;11;27;7
24726;18934;2021;11;27;8
25036;19508;2021;11;27;9
25390;19794;2021;11;27;10
25589;19982;2021;11;27;11
25842;20096;2021;11;27;12
25951;20070;2021;11;27;13
25798;20011;2021;11;27;14
25519;20010;2021;11;27;15
25537;20103;2021;11;27;16
25682;20171;2021;11;27;17
25866;20152;2021;11;27;18
25771;19848;2021;11;27;19
25339;19549;2021;11;27;20
24843;19238;2021;11;27;21
24562;18964;2021;11;27;22
24029;18532;2021;11;27;23
23608;18240;2021;11;28;0
23308;17985;2021;11;28;1
23113;17863;2021;11;28;2
23073;17783;2021;11;28;3
23210;17815;2021;11;28;4
23371;17717;2021;11;28;5
23867;17944;2021;11;28;6
23964;18279;2021;11;28;7
24549;18642;2021;11;28;8
24980;19124;2021;11;28;9
24943;19464;2021;11;28;10
25061;19481;2021;11;28;11
25131;19636;2021;11;28;12
25450;19860;2021;11;28;13
25246;19873;2021;11;28;14
25446;19979;2021;11;28;15
25543;20245;2021;11;28;16
25637;20310;2021;11;28;17
25523;20309;2021;11;28;18
25218;20143;2021;11;28;19
25482;20241;2021;11;28;20
24672;19936;2021;11;28;21
24006;19756;2021;11;28;22
22869;19302;2021;11;28;23
22430;18858;2021;11;29;0
22401;18587;2021;11;29;1
21943;18504;2021;11;29;2
21629;18455;2021;11;29;3
21363;18639;2021;11;29;4
21616;19197;2021;11;29;5
23601;20539;2021;11;29;6
25106;21800;2021;11;29;7
25282;22228;2021;11;29;8
25502;22125;2021;11;29;9
25653;21897;2021;11;29;10
26058;21674;2021;11;29;11
26271;21449;2021;11;29;12
26170;21491;2021;11;29;13
26335;21667;2021;11;29;14
26359;21798;2021;11;29;15
26164;21726;2021;11;29;16
25808;21169;2021;11;29;17
25921;20910;2021;11;29;18
26210;21018;2021;11;29;19
25301;20665;2021;11;29;20
25437;20498;2021;11;29;21
25372;20228;2021;11;29;22
22842;19759;2021;11;29;23
19673;18752;2021;11;30;0
17767;18064;2021;11;30;1
16176;17812;2021;11;30;2
16608;18392;2021;11;30;3
17209;18627;2021;11;30;4
17948;18687;2021;11;30;5
20288;19937;2021;11;30;6
22854;21402;2021;11;30;7
23400;21729;2021;11;30;8
23216;21669;2021;11;30;9
22821;21641;2021;11;30;10
22624;21450;2021;11;30;11
22300;21302;2021;11;30;12
21994;21273;2021;11;30;13
21839;21380;2021;11;30;14
22791;21815;2021;11;30;15
23941;22054;2021;11;30;16
24752;21700;2021;11;30;17
25219;21380;2021;11;30;18
25130;21197;2021;11;30;19
25418;21136;2021;11;30;20
25495;20859;2021;11;30;21
24620;20294;2021;11;30;22
22036;19525;2021;11;30;23
19979;19051;2021;12;1;0
18129;18696;2021;12;1;1
17232;18564;2021;12;1;2
16611;18571;2021;12;1;3
16848;18629;2021;12;1;4
18280;19223;2021;12;1;5
20879;20442;2021;12;1;6
22934;21885;2021;12;1;7
23378;22531;2021;12;1;8
23410;22427;2021;12;1;9
23320;22198;2021;12;1;10
22887;22098;2021;12;1;11
22798;21951;2021;12;1;12
22416;21852;2021;12;1;13
22280;22036;2021;12;1;14
22790;22500;2021;12;1;15
23173;22723;2021;12;1;16
22832;22585;2021;12;1;17
22122;22000;2021;12;1;18
21484;21603;2021;12;1;19
21571;21433;2021;12;1;20
20881;21145;2021;12;1;21
20059;20579;2021;12;1;22
19126;19802;2021;12;1;23
18513;19222;2021;12;2;0
18133;18876;2021;12;2;1
17668;18898;2021;12;2;2
18139;19020;2021;12;2;3
18459;18946;2021;12;2;4
18668;19201;2021;12;2;5
22281;20583;2021;12;2;6
24928;22169;2021;12;2;7
25465;22370;2021;12;2;8
25931;22282;2021;12;2;9
26027;22193;2021;12;2;10
26419;22106;2021;12;2;11
26589;21951;2021;12;2;12
26675;21839;2021;12;2;13
26787;21846;2021;12;2;14
26643;22126;2021;12;2;15
26479;22311;2021;12;2;16
26344;22136;2021;12;2;17
25860;21632;2021;12;2;18
25836;21547;2021;12;2;19
25474;21314;2021;12;2;20
25070;21053;2021;12;2;21
23692;20486;2021;12;2;22
21920;19927;2021;12;2;23
21707;19395;2021;12;3;0
20897;19130;2021;12;3;1
20456;19106;2021;12;3;2
20175;19064;2021;12;3;3
20703;19128;2021;12;3;4
22289;19749;2021;12;3;5
24681;20949;2021;12;3;6
25964;22093;2021;12;3;7
26137;22597;2021;12;3;8
26446;22676;2021;12;3;9
26544;22661;2021;12;3;10
26281;22561;2021;12;3;11
25499;22411;2021;12;3;12
25424;22445;2021;12;3;13
25606;22448;2021;12;3;14
26654;22678;2021;12;3;15
27106;22581;2021;12;3;16
27025;22393;2021;12;3;17
25876;22118;2021;12;3;18
24377;21727;2021;12;3;19
22456;21213;2021;12;3;20
21561;20950;2021;12;3;21
22185;20490;2021;12;3;22
21075;20013;2021;12;3;23
21132;19472;2021;12;4;0
21090;19010;2021;12;4;1
21621;18825;2021;12;4;2
22196;18669;2021;12;4;3
22729;18656;2021;12;4;4
22958;18657;2021;12;4;5
23546;19073;2021;12;4;6
24476;19403;2021;12;4;7
25966;20155;2021;12;4;8
26489;20537;2021;12;4;9
26884;20913;2021;12;4;10
26961;20991;2021;12;4;11
26773;20945;2021;12;4;12
26617;20884;2021;12;4;13
26587;20813;2021;12;4;14
26666;20904;2021;12;4;15
26522;21008;2021;12;4;16
26439;21179;2021;12;4;17
26003;20919;2021;12;4;18
25891;20633;2021;12;4;19
25272;20240;2021;12;4;20
23767;19573;2021;12;4;21
22460;19385;2021;12;4;22
20817;19058;2021;12;4;23
19421;18742;2021;12;5;0
18428;18536;2021;12;5;1
17956;18326;2021;12;5;2
18027;18237;2021;12;5;3
18378;18243;2021;12;5;4
18626;18278;2021;12;5;5
18716;18524;2021;12;5;6
19241;18825;2021;12;5;7
20493;19450;2021;12;5;8
22373;19821;2021;12;5;9
23448;20011;2021;12;5;10
23955;20282;2021;12;5;11
24582;20532;2021;12;5;12
24818;20631;2021;12;5;13
25059;20834;2021;12;5;14
25441;21047;2021;12;5;15
25902;21199;2021;12;5;16
25998;21295;2021;12;5;17
25844;21175;2021;12;5;18
25907;20933;2021;12;5;19
25793;20691;2021;12;5;20
25618;20427;2021;12;5;21
25175;20151;2021;12;5;22
24338;19705;2021;12;5;23
23761;19379;2021;12;6;0
23357;19112;2021;12;6;1
23218;19037;2021;12;6;2
23218;19003;2021;12;6;3
24144;19103;2021;12;6;4
25105;19618;2021;12;6;5
25929;20900;2021;12;6;6
26845;22431;2021;12;6;7
27426;23106;2021;12;6;8
27609;22978;2021;12;6;9
27507;22886;2021;12;6;10
27414;22887;2021;12;6;11
27218;22886;2021;12;6;12
26843;22868;2021;12;6;13
27089;23054;2021;12;6;14
27535;23204;2021;12;6;15
27827;23326;2021;12;6;16
27525;23145;2021;12;6;17
27447;22706;2021;12;6;18
26965;22356;2021;12;6;19
26460;22103;2021;12;6;20
26368;21786;2021;12;6;21
25678;21094;2021;12;6;22
24383;20471;2021;12;6;23
23419;19959;2021;12;7;0
22510;19643;2021;12;7;1
21505;19435;2021;12;7;2
21733;19495;2021;12;7;3
23149;19629;2021;12;7;4
23656;19937;2021;12;7;5
25412;21013;2021;12;7;6
27427;22317;2021;12;7;7
27607;22643;2021;12;7;8
27588;22522;2021;12;7;9
27889;22395;2021;12;7;10
28194;22564;2021;12;7;11
28293;22708;2021;12;7;12
28168;22894;2021;12;7;13
27683;22656;2021;12;7;14
27537;22834;2021;12;7;15
27252;22911;2021;12;7;16
26834;22329;2021;12;7;17
26978;22049;2021;12;7;18
26892;21778;2021;12;7;19
26458;21606;2021;12;7;20
